year,month,month_name,day_of_week,hour,median_price_eur_mwh,source
2010,1,Jan,Wednesday,02:00,36.15,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,03:00,36.74,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,04:00,37.84,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,05:00,41.61,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,06:00,47.93,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,07:00,62.07,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,08:00,68.21,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,09:00,71.35,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,10:00,70.71,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,11:00,66.68,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,12:00,63.91,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,13:00,64.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,14:00,68.06,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,15:00,71.58,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,16:00,71.39,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,17:00,83.78,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,18:00,80.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,19:00,72.23,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,20:00,63.96,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,21:00,56.32,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,22:00,48.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Wednesday,23:00,42.34,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,00:00,41.14,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,01:00,37.12,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,02:00,36.92,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,03:00,36.9,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,04:00,36.58,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,05:00,40.51,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,06:00,50.21,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,07:00,60.13,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,08:00,70.87,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,09:00,71.23,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,10:00,70.43,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,11:00,67.62,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,12:00,65.97,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,13:00,64.05,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,14:00,68.82,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,15:00,67.71,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,16:00,76.01,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,17:00,85.21,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,18:00,77.79,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,19:00,74.08,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,20:00,62.86,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,21:00,58.45,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,22:00,49.76,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Thursday,23:00,43.56,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,00:00,42.45,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,01:00,38.95,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,02:00,37.82,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,03:00,34.89,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,04:00,36.21,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,05:00,40.58,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,06:00,47.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,07:00,63.97,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,08:00,67.64,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,09:00,76.39,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,10:00,73.58,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,11:00,66.07,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,12:00,66.81,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,13:00,61.71,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,14:00,65.39,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,15:00,66.35,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,16:00,71.59,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,17:00,82.1,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,18:00,81.92,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,19:00,72.45,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,20:00,63.73,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,21:00,56.27,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,22:00,47.06,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Friday,23:00,41.74,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,00:00,34.22,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,01:00,33.56,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,02:00,33.01,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,03:00,30.86,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,04:00,29.31,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,05:00,33.32,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,06:00,36.95,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,07:00,41.13,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,08:00,44.55,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,09:00,44.63,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,10:00,44.54,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,11:00,40.12,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,12:00,40.39,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,13:00,40.36,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,14:00,39.79,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,15:00,41.09,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,16:00,45.39,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,17:00,55.11,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,18:00,52.89,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,19:00,47.44,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,20:00,46.06,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,21:00,41.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,22:00,36.93,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Saturday,23:00,33.98,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,00:00,30.34,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,01:00,30.37,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,02:00,27.51,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,03:00,27.78,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,04:00,28.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,05:00,28.73,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,06:00,32.51,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,07:00,35.64,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,08:00,35.74,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,09:00,35.53,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,10:00,29.81,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,11:00,27.52,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,12:00,24.23,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,13:00,23.07,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,14:00,23.76,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,15:00,28.08,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,16:00,34.58,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,17:00,44.06,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,18:00,48.23,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,19:00,43.45,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,20:00,38.8,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,21:00,34.38,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,22:00,30.93,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,1,Jan,Sunday,23:00,29.61,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,00:00,36.02,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,01:00,34.87,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,02:00,33.8,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,03:00,30.97,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,04:00,30.56,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,05:00,37.87,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,06:00,42.49,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,07:00,51.2,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,08:00,63.19,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,09:00,65.21,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,10:00,59.67,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,11:00,59.28,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,12:00,56.55,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,13:00,55.12,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,14:00,57.01,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,15:00,60.77,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,16:00,65.17,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,17:00,72.32,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,18:00,68.77,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,19:00,60.38,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,20:00,52.81,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,21:00,47.93,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,22:00,42.61,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Monday,23:00,39.04,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,00:00,36.92,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,01:00,31.57,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,02:00,33.13,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,03:00,29.89,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,04:00,32.47,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,05:00,38.49,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,06:00,41.78,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,07:00,53.6,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,08:00,59.46,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,09:00,61.04,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,10:00,62.23,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,11:00,57.46,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,12:00,55.42,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,13:00,56.13,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,14:00,56.99,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,15:00,58.48,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,16:00,67.57,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,17:00,70.88,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,18:00,66.66,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,19:00,61.44,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,20:00,53.94,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,21:00,49.08,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,22:00,42.27,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Tuesday,23:00,35.72,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,00:00,34.85,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,01:00,33.13,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,02:00,30.76,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,03:00,32.26,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,04:00,31.39,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,05:00,37.73,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,06:00,42.09,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,07:00,52.56,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,08:00,63.94,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,09:00,66.86,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,10:00,62.15,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,11:00,59.47,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,12:00,56.72,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,13:00,57.98,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,14:00,60.27,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,15:00,59.25,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,16:00,66.21,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,17:00,74.49,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,18:00,69.92,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,19:00,63.02,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,20:00,52.65,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,21:00,48.76,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,22:00,44.3,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Wednesday,23:00,37.05,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Thursday,00:00,35.44,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Thursday,01:00,35.3,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Thursday,02:00,32.1,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
2010,2,Feb,Thursday,03:00,31.54,EPEX SPOT NL Day-Ahead (ENTSO-E/Ember/ACER)
